eft_id,description,normalized_description,company_id,company_name,alias,candidate_source,candidate_filter_score,fuzzy_score,vector_score,acronym_score,rule_score,final_score,risk_level,reason
18636,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18635,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18634,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18625,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18624,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18610,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18606,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18605,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18604,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18603,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18602,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18601,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18600,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18593,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18395,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18396,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18086,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18103,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18102,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17991,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17990,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17982,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17981,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17980,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17972,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17971,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17967,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17961,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17935,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17934,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17925,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17716,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17702,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17701,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17700,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17699,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17698,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17697,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17696,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17695,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17679,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17678,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17667,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17652,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17992,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17993,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17994,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18048,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18096,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18095,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18094,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18775,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18085,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18075,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18074,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18071,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18065,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18064,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18049,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18047,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17995,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18046,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18037,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18036,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18028,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18018,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18014,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18013,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18009,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17998,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17997,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
17996,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18764,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18800,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
18782,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
19487,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
19481,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
19326,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
19320,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
19319,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
19318,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
19317,TRF TO  Indiaforensic SERVICES I,trf to indiaforensic services i,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.799,0.0,0.8,0.7547,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
